Timestamp,Datei,Shot,Von,Nach,Delta
2025-04-18T01:57:52.474552Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,5,0,3,3
2025-04-18T01:57:52.476074Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,6,3,0,3
2025-04-18T01:57:52.477591Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,7,0,3,3
2025-04-18T01:57:52.481589Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,10,2,4,2
2025-04-18T01:57:52.482744Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,11,4,2,2
2025-04-18T01:57:52.484742Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,12,2,4,2
2025-04-18T01:57:52.486247Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_d5e1.json,13,4,1,3
2025-04-18T01:57:52.499616Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_49cb.json,1,3,1,2
2025-04-18T01:57:52.508792Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_49cb.json,7,2,4,2
2025-04-18T01:57:52.509792Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_49cb.json,8,4,1,3
2025-04-18T01:57:52.518505Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_49cb.json,14,3,0,3
2025-04-18T01:57:52.533714Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_4d7d.json,3,1,4,3
2025-04-18T01:57:52.536406Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_4d7d.json,4,4,2,2
2025-04-18T01:57:52.540489Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_4d7d.json,7,1,3,2
2025-04-18T01:57:52.605766Z,quantum_log_Cortex Criticus_act_nq4_20250418035752_f8ca.json,6,1,3,2
2025-04-18T01:57:52.607465Z,quantum_log_Cortex Criticus_act_nq4_20250418035752_f8ca.json,7,3,0,3
2025-04-18T01:57:52.629065Z,quantum_log_Limbus Affektus_act_nq4_20250418035752_2ea1.json,1,3,1,2
2025-04-18T01:57:52.633582Z,quantum_log_Limbus Affektus_act_nq4_20250418035752_2ea1.json,4,1,3,2
2025-04-18T01:57:52.636604Z,quantum_log_Limbus Affektus_act_nq4_20250418035752_2ea1.json,6,2,4,2
2025-04-18T01:57:52.638893Z,quantum_log_Limbus Affektus_act_nq4_20250418035752_2ea1.json,7,4,2,2
2025-04-18T01:57:52.663361Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,1,2,4,2
2025-04-18T01:57:52.664477Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,2,4,2,2
2025-04-18T01:57:52.668849Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,4,2,4,2
2025-04-18T01:57:52.676595Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,8,4,2,2
2025-04-18T01:57:52.682249Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,11,0,2,2
2025-04-18T01:57:52.687034Z,quantum_log_Meta Cognitio_act_nq4_20250418035752_993c.json,13,1,3,2
2025-04-18T01:57:52.709939Z,quantum_log_Cortex Socialis_act_nq4_20250418035752_c446.json,8,1,3,2
2025-04-18T01:57:52.713446Z,quantum_log_Cortex Socialis_act_nq4_20250418035752_c446.json,10,3,1,2
2025-04-18T01:57:52.738475Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035752_3cb6.json,2,1,3,2
2025-04-18T01:57:52.739981Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035752_3cb6.json,3,3,1,2
2025-04-18T01:57:52.741990Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035752_3cb6.json,5,2,4,2
2025-04-18T01:57:52.743990Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035752_3cb6.json,7,4,2,2
2025-04-18T01:57:52.748018Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035752_3cb6.json,9,1,3,2
2025-04-18T01:57:52.767585Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,1,3,0,3
2025-04-18T01:57:52.770710Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,3,1,4,3
2025-04-18T01:57:52.771711Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,4,4,1,3
2025-04-18T01:57:52.773144Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,5,1,3,2
2025-04-18T01:57:52.774143Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,6,3,1,2
2025-04-18T01:57:52.776736Z,quantum_log_Ethik und Moral_act_nq4_20250418035752_7a2f.json,7,1,3,2
2025-04-18T01:57:52.801706Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,3,1,3,2
2025-04-18T01:57:52.803706Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,4,3,1,2
2025-04-18T01:57:52.807407Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,7,3,1,2
2025-04-18T01:57:52.812013Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,10,2,4,2
2025-04-18T01:57:52.813015Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,11,4,1,3
2025-04-18T01:57:52.817766Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035752_4b3e.json,14,3,1,2
2025-04-18T01:57:52.834180Z,quantum_log_Governance und Politik_act_nq4_20250418035752_9339.json,4,1,3,2
2025-04-18T01:57:52.836248Z,quantum_log_Governance und Politik_act_nq4_20250418035752_9339.json,5,3,1,2
2025-04-18T01:57:52.839821Z,quantum_log_Governance und Politik_act_nq4_20250418035752_9339.json,7,1,3,2
2025-04-18T01:57:52.842829Z,quantum_log_Governance und Politik_act_nq4_20250418035752_9339.json,9,2,0,2
2025-04-18T01:57:52.843829Z,quantum_log_Governance und Politik_act_nq4_20250418035752_9339.json,10,0,2,2
2025-04-18T01:57:52.863833Z,quantum_log_Synergien und Integration_act_nq4_20250418035752_7d16.json,2,2,0,2
2025-04-18T01:57:52.865369Z,quantum_log_Synergien und Integration_act_nq4_20250418035752_7d16.json,3,0,3,3
2025-04-18T01:57:52.873324Z,quantum_log_Synergien und Integration_act_nq4_20250418035752_7d16.json,8,1,3,2
2025-04-18T01:57:52.893882Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,1,0,3,3
2025-04-18T01:57:52.896412Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,2,3,1,2
2025-04-18T01:57:52.902056Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,6,3,0,3
2025-04-18T01:57:52.903293Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,7,0,2,2
2025-04-18T01:57:52.904294Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,8,2,4,2
2025-04-18T01:57:52.912062Z,quantum_log_Technologie und Innovation_act_nq4_20250418035752_995d.json,13,0,4,4
2025-04-18T01:57:52.938380Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035752_5fad.json,9,1,3,2
2025-04-18T01:57:52.968639Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_55df.json,8,0,3,3
2025-04-18T01:57:52.972929Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035752_55df.json,11,4,1,3
2025-04-18T01:57:52.991215Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_076a.json,2,2,0,2
2025-04-18T01:57:52.992215Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_076a.json,3,0,3,3
2025-04-18T01:57:53.001766Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_076a.json,9,3,1,2
2025-04-18T01:57:53.002766Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_076a.json,10,1,3,2
2025-04-18T01:57:53.007279Z,quantum_log_Cortex Creativus_act_nq4_20250418035752_076a.json,13,3,1,2
2025-04-18T01:57:53.026398Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035753_e547.json,4,1,3,2
2025-04-18T01:57:53.028220Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035753_e547.json,5,3,1,2
2025-04-18T01:57:53.059748Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_076d.json,5,3,1,2
2025-04-18T01:57:53.066809Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_076d.json,10,2,4,2
2025-04-18T01:57:53.068421Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_076d.json,11,4,1,3
2025-04-18T01:57:53.069422Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_076d.json,12,1,3,2
2025-04-18T01:57:53.099545Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_07ae.json,8,4,2,2
2025-04-18T01:57:53.108452Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_07ae.json,12,3,0,3
2025-04-18T01:57:53.111955Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_07ae.json,13,0,3,3
2025-04-18T01:57:53.113964Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_07ae.json,14,3,1,2
2025-04-18T01:57:53.136324Z,quantum_log_Meta Cognitio_act_nq4_20250418035753_6ee8.json,2,1,3,2
2025-04-18T01:57:53.145528Z,quantum_log_Meta Cognitio_act_nq4_20250418035753_6ee8.json,8,1,3,2
2025-04-18T01:57:53.166644Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_d9f9.json,1,1,3,2
2025-04-18T01:57:53.171981Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_d9f9.json,4,3,1,2
2025-04-18T01:57:53.210300Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_cf3f.json,5,3,1,2
2025-04-18T01:57:53.211803Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_cf3f.json,6,1,3,2
2025-04-18T01:57:53.216633Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_cf3f.json,9,3,1,2
2025-04-18T01:57:53.252846Z,quantum_log_Ethik und Moral_act_nq4_20250418035753_0819.json,12,3,1,2
2025-04-18T01:57:53.253843Z,quantum_log_Ethik und Moral_act_nq4_20250418035753_0819.json,13,1,3,2
2025-04-18T01:57:53.255349Z,quantum_log_Ethik und Moral_act_nq4_20250418035753_0819.json,14,3,1,2
2025-04-18T01:57:53.280314Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_3f60.json,9,1,3,2
2025-04-18T01:57:53.287831Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_3f60.json,14,3,1,2
2025-04-18T01:57:53.299472Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,1,3,1,2
2025-04-18T01:57:53.301473Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,2,1,4,3
2025-04-18T01:57:53.302475Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,3,4,2,2
2025-04-18T01:57:53.304476Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,4,2,0,2
2025-04-18T01:57:53.305977Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,5,0,2,2
2025-04-18T01:57:53.308486Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,7,3,1,2
2025-04-18T01:57:53.310486Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,9,0,2,2
2025-04-18T01:57:53.316638Z,quantum_log_Governance und Politik_act_nq4_20250418035753_985d.json,12,2,0,2
2025-04-18T01:57:53.332502Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,1,3,1,2
2025-04-18T01:57:53.334609Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,2,1,3,2
2025-04-18T01:57:53.335617Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,3,3,1,2
2025-04-18T01:57:53.339377Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,5,2,4,2
2025-04-18T01:57:53.340376Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,6,4,0,4
2025-04-18T01:57:53.342377Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,7,0,2,2
2025-04-18T01:57:53.343376Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,8,2,0,2
2025-04-18T01:57:53.344376Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,9,0,2,2
2025-04-18T01:57:53.347904Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,11,3,0,3
2025-04-18T01:57:53.348909Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_57c8.json,12,0,2,2
2025-04-18T01:57:53.364587Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,1,3,1,2
2025-04-18T01:57:53.365595Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,2,1,3,2
2025-04-18T01:57:53.373351Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,7,3,1,2
2025-04-18T01:57:53.376788Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,9,0,3,3
2025-04-18T01:57:53.377473Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,10,3,0,3
2025-04-18T01:57:53.379487Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_62f3.json,11,0,4,4
2025-04-18T01:57:53.396359Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,1,4,2,2
2025-04-18T01:57:53.397411Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,2,2,0,2
2025-04-18T01:57:53.404426Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,6,1,4,3
2025-04-18T01:57:53.407519Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,8,3,0,3
2025-04-18T01:57:53.408518Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,9,0,2,2
2025-04-18T01:57:53.409518Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,10,2,4,2
2025-04-18T01:57:53.413034Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_cc49.json,12,4,2,2
2025-04-18T01:57:53.428874Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,1,0,3,3
2025-04-18T01:57:53.429874Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,2,3,1,2
2025-04-18T01:57:53.431875Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,3,1,4,3
2025-04-18T01:57:53.433379Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,4,4,0,4
2025-04-18T01:57:53.441559Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,8,0,3,3
2025-04-18T01:57:53.444067Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,10,4,2,2
2025-04-18T01:57:53.446598Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,11,2,4,2
2025-04-18T01:57:53.452615Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_e85f.json,14,4,1,3
2025-04-18T01:57:53.466699Z,quantum_log_Cortex Creativus_act_nq4_20250418035753_c8d6.json,1,1,3,2
2025-04-18T01:57:53.478652Z,quantum_log_Cortex Creativus_act_nq4_20250418035753_c8d6.json,9,2,0,2
2025-04-18T01:57:53.479652Z,quantum_log_Cortex Creativus_act_nq4_20250418035753_c8d6.json,10,0,2,2
2025-04-18T01:57:53.504517Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035753_6457.json,5,3,1,2
2025-04-18T01:57:53.514669Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035753_6457.json,12,3,1,2
2025-04-18T01:57:53.535553Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_043d.json,5,1,4,3
2025-04-18T01:57:53.537675Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_043d.json,6,4,2,2
2025-04-18T01:57:53.546695Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_043d.json,12,3,1,2
2025-04-18T01:57:53.566427Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,4,2,4,2
2025-04-18T01:57:53.567460Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,5,4,1,3
2025-04-18T01:57:53.569535Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,6,1,4,3
2025-04-18T01:57:53.570554Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,7,4,1,3
2025-04-18T01:57:53.577629Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,11,1,4,3
2025-04-18T01:57:53.579628Z,quantum_log_Limbus Affektus_act_nq4_20250418035753_055d.json,13,3,1,2
2025-04-18T01:57:53.601341Z,quantum_log_Meta Cognitio_act_nq4_20250418035753_2615.json,6,2,0,2
2025-04-18T01:57:53.602340Z,quantum_log_Meta Cognitio_act_nq4_20250418035753_2615.json,7,0,2,2
2025-04-18T01:57:53.610008Z,quantum_log_Meta Cognitio_act_nq4_20250418035753_2615.json,12,3,1,2
2025-04-18T01:57:53.629894Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,4,3,1,2
2025-04-18T01:57:53.631397Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,5,1,3,2
2025-04-18T01:57:53.640567Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,11,3,1,2
2025-04-18T01:57:53.641567Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,12,1,4,3
2025-04-18T01:57:53.643567Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,13,4,1,3
2025-04-18T01:57:53.644686Z,quantum_log_Cortex Socialis_act_nq4_20250418035753_907d.json,14,1,3,2
2025-04-18T01:57:53.670268Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_a8c9.json,7,2,0,2
2025-04-18T01:57:53.672283Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_a8c9.json,8,0,4,4
2025-04-18T01:57:53.673291Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_a8c9.json,9,4,0,4
2025-04-18T01:57:53.674291Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_a8c9.json,10,0,2,2
2025-04-18T01:57:53.677429Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035753_a8c9.json,12,3,0,3
2025-04-18T01:57:53.709475Z,quantum_log_Ethik und Moral_act_nq4_20250418035753_3640.json,12,1,3,2
2025-04-18T01:57:53.725848Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_f85b.json,1,1,3,2
2025-04-18T01:57:53.737034Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_f85b.json,9,3,1,2
2025-04-18T01:57:53.739905Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_f85b.json,11,1,4,3
2025-04-18T01:57:53.740905Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035753_f85b.json,12,4,1,3
2025-04-18T01:57:53.757965Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,2,2,0,2
2025-04-18T01:57:53.759964Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,3,0,3,3
2025-04-18T01:57:53.764297Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,6,1,3,2
2025-04-18T01:57:53.768341Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,8,2,0,2
2025-04-18T01:57:53.769340Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,9,0,2,2
2025-04-18T01:57:53.775359Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,13,3,0,3
2025-04-18T01:57:53.776872Z,quantum_log_Governance und Politik_act_nq4_20250418035753_3516.json,14,0,2,2
2025-04-18T01:57:53.792431Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_3e5a.json,3,2,4,2
2025-04-18T01:57:53.793431Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_3e5a.json,4,4,1,3
2025-04-18T01:57:53.802909Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_3e5a.json,10,1,3,2
2025-04-18T01:57:53.808580Z,quantum_log_Synergien und Integration_act_nq4_20250418035753_3e5a.json,14,3,0,3
2025-04-18T01:57:53.823391Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_3dc7.json,2,3,0,3
2025-04-18T01:57:53.832735Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_3dc7.json,9,1,3,2
2025-04-18T01:57:53.838888Z,quantum_log_Technologie und Innovation_act_nq4_20250418035753_3dc7.json,13,4,2,2
2025-04-18T01:57:53.856480Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_ec60.json,3,1,4,3
2025-04-18T01:57:53.861006Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_ec60.json,6,4,1,3
2025-04-18T01:57:53.863006Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_ec60.json,7,1,3,2
2025-04-18T01:57:53.865512Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_ec60.json,9,4,2,2
2025-04-18T01:57:53.869551Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035753_ec60.json,12,3,0,3
2025-04-18T01:57:53.885797Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,1,0,2,2
2025-04-18T01:57:53.889148Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,3,2,4,2
2025-04-18T01:57:53.890158Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,4,4,0,4
2025-04-18T01:57:53.893158Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,6,1,3,2
2025-04-18T01:57:53.895789Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,8,3,1,2
2025-04-18T01:57:53.903521Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035753_5ed8.json,13,2,0,2
2025-04-18T01:57:53.959431Z,quantum_log_Simulatrix Neuralis_act_nq4_20250418035753_3057.json,4,3,0,3
2025-04-18T01:57:53.987030Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,1,2,4,2
2025-04-18T01:57:53.988038Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,2,4,1,3
2025-04-18T01:57:53.993038Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,5,2,4,2
2025-04-18T01:57:53.994037Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,6,4,2,2
2025-04-18T01:57:53.999828Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,10,3,1,2
2025-04-18T01:57:54.001829Z,quantum_log_Cortex Criticus_act_nq4_20250418035753_7c33.json,11,1,3,2
2025-04-18T01:57:54.021247Z,quantum_log_Limbus Affektus_act_nq4_20250418035754_cf3f.json,3,2,0,2
2025-04-18T01:57:54.023245Z,quantum_log_Limbus Affektus_act_nq4_20250418035754_cf3f.json,4,0,2,2
2025-04-18T01:57:54.030688Z,quantum_log_Limbus Affektus_act_nq4_20250418035754_cf3f.json,9,3,1,2
2025-04-18T01:57:54.038134Z,quantum_log_Limbus Affektus_act_nq4_20250418035754_cf3f.json,14,2,0,2
2025-04-18T01:57:54.052648Z,quantum_log_Meta Cognitio_act_nq4_20250418035754_a21f.json,2,1,4,3
2025-04-18T01:57:54.053797Z,quantum_log_Meta Cognitio_act_nq4_20250418035754_a21f.json,3,4,1,3
